timestamp,suhu,kelembapan,cahaya,hujan
2026-01-11 20:15:34.231514,25.8,81,4095,0
2026-01-11 20:15:38.453084,25.8,81,4095,0
2026-01-11 20:15:40.863274,25.8,81,4095,0
2026-01-11 20:15:43.490046,25.8,81,4095,0
2026-01-11 20:15:44.258297,25.8,81,4095,0
2026-01-11 20:15:48.772820,25.8,81,4095,0
2026-01-11 20:15:52.062148,25.8,81,4095,0
2026-01-11 20:15:53.516343,25.8,81,4095,0
2026-01-11 20:15:53.527421,25.8,81,4095,0
2026-01-11 20:15:58.560939,25.8,81,4095,0
2026-01-11 20:15:58.565953,25.8,81,4095,0
2026-01-11 20:16:03.584994,25.8,81,4095,0
2026-01-11 20:16:04.215617,25.8,81,4095,0
2026-01-11 20:16:09.333930,25.8,81,4095,0
2026-01-11 20:16:10.766720,25.8,81,4095,0
2026-01-11 20:16:13.641788,25.8,81,4095,0
2026-01-11 20:16:17.458691,25.8,81,4095,0
2026-01-11 20:16:18.684304,25.8,81,4095,0
2026-01-11 20:16:18.875918,25.8,81,4095,0
2026-01-11 20:16:23.694501,25.8,81,4095,0
2026-01-11 20:16:24.307516,25.8,81,4095,0
2026-01-11 20:16:29.014854,25.8,81,4095,0
2026-01-11 20:16:29.037040,25.8,81,4095,0
2026-01-11 20:16:33.742183,25.8,81,4095,0
2026-01-11 20:16:34.337062,25.8,81,4095,0
2026-01-11 20:16:38.786990,25.8,81,4095,0
2026-01-11 20:16:38.791521,25.8,81,4095,0
2026-01-11 20:16:43.794438,25.8,81,4095,0
2026-01-11 20:16:48.396547,25.8,81,4095,0
2026-01-11 20:16:49.089049,25.8,81,4095,0
2026-01-11 20:16:49.156641,25.8,81,4095,0
2026-01-11 20:16:53.850500,25.8,81,4095,0
2026-01-11 20:16:53.855081,25.8,81,4095,0
2026-01-11 20:16:59.432075,25.8,81,4095,0
2026-01-11 20:16:59.504891,25.8,81,4095,0
2026-01-11 20:17:03.899979,25.8,81,4095,0
2026-01-11 20:17:04.423571,25.8,81,4095,0
2026-01-11 20:17:09.269834,25.8,81,4095,0
2026-01-11 20:17:09.278868,25.8,81,4095,0
2026-01-11 20:17:13.948492,25.8,81,4095,0
2026-01-11 20:17:13.983800,25.8,81,4095,0
2026-01-11 20:17:19.151819,25.8,81,4095,0
2026-01-11 20:17:19.155329,25.8,81,4095,0
2026-01-11 20:17:24.000240,25.8,81,4095,0
2026-01-11 20:17:28.004665,25.8,81,4095,0
2026-01-11 20:17:29.329860,25.8,81,4095,0
2026-01-11 20:17:34.114233,25.8,81,4095,0
2026-01-11 20:17:39.615339,25.8,81,4095,0
2026-01-11 20:17:44.173565,25.8,81,4095,0
2026-01-11 20:17:49.462024,25.8,81,4095,0
2026-01-11 20:17:54.256451,25.8,81,4095,0
2026-01-11 20:17:59.189219,25.8,81,4095,0
2026-01-11 20:18:04.217964,25.8,81,4095,0
2026-01-11 20:18:09.486860,25.8,81,4095,0
2026-01-11 20:18:14.288013,25.8,81,4095,0
2026-01-11 20:18:19.290252,25.8,81,4095,0
2026-01-11 20:18:24.313866,25.8,81,4095,0
2026-01-11 20:18:30.474740,25.8,81,4095,0
2026-01-11 20:18:31.644516,25.8,81,4095,0
2026-01-11 20:18:31.962352,25.8,81,4095,0
2026-01-11 20:18:32.112356,25.8,81,4095,0
2026-01-11 20:18:32.196779,25.8,81,4095,0
2026-01-11 20:18:32.245753,25.8,81,4095,0
2026-01-11 20:18:32.614166,25.8,81,4095,0
2026-01-11 20:18:32.721161,25.8,81,4095,0
2026-01-11 20:18:33.454817,25.8,81,4095,0
2026-01-11 20:18:34.522140,25.8,81,4095,0
2026-01-11 20:18:34.722054,25.8,81,4095,0
2026-01-11 20:18:35.118478,25.8,81,4095,0
2026-01-11 20:18:35.204592,25.8,81,4095,0
2026-01-11 20:18:35.301938,25.8,81,4095,0
2026-01-11 20:18:35.564736,25.8,81,4095,0
2026-01-11 20:18:35.580859,25.8,81,4095,0
2026-01-11 20:18:39.685764,25.8,81,4095,0
2026-01-11 20:18:40.488190,25.8,81,4095,0
2026-01-11 20:18:44.417702,25.8,81,4095,0
2026-01-11 20:18:50.228583,25.8,81,4095,0
2026-01-11 20:18:54.474200,25.8,81,4095,0
2026-01-11 20:18:59.500168,25.8,81,4095,0
2026-01-11 20:19:15.617788,25.8,81,4095,0
2026-01-11 21:23:57.439374,24.8,82,4095,0
2026-01-11 21:24:02.442121,24.8,82,4095,0
2026-01-11 21:24:07.499283,24.8,82,4095,0
2026-01-11 21:24:12.735878,24.8,82,4095,0
2026-01-11 21:24:17.537570,24.8,82,4095,0
2026-01-11 21:24:22.558967,24.8,82,4095,0
2026-01-11 21:24:27.619017,24.8,82,4095,0
2026-01-11 21:24:32.801834,24.8,82,4095,0
2026-01-11 21:24:37.653362,24.8,82,4095,0
2026-01-11 21:24:42.670487,24.8,82,4095,0
2026-01-11 21:24:47.681402,24.8,82,4095,0
2026-01-11 21:24:52.873185,24.8,82,4095,0
2026-01-11 21:24:57.739946,24.8,82,4095,0
2026-01-11 21:25:02.771826,24.8,82,4095,0
2026-01-11 21:25:07.818379,24.8,82,4095,0
2026-01-11 21:25:13.042199,24.8,82,4095,0
2026-01-11 21:25:17.836197,24.8,82,4095,0
2026-01-11 21:25:23.606642,24.8,82,4095,0
2026-01-11 21:25:27.890687,24.8,82,4095,0
2026-01-11 21:25:33.052543,24.8,82,4095,0
2026-01-11 21:25:37.943746,24.8,82,4095,0
2026-01-11 21:25:42.954480,24.8,82,4095,0
2026-01-11 21:25:47.977515,24.8,82,4095,0
2026-01-11 21:25:53.196733,24.8,82,4095,0
2026-01-11 21:25:58.029981,24.8,82,4095,0
2026-01-11 21:26:03.064822,24.8,82,4095,0
2026-01-11 21:26:08.097867,24.8,82,4095,0
2026-01-11 21:26:13.489305,24.8,82,4095,0
2026-01-11 21:26:18.134615,24.8,82,4095,0
2026-01-11 21:26:23.161441,24.8,82,4095,0
2026-01-11 21:26:28.194190,24.8,82,4095,0
2026-01-11 21:26:33.469489,24.8,82,4095,0
2026-01-11 21:26:38.244428,24.8,82,4095,0
2026-01-11 21:26:43.261720,24.8,82,4095,0
2026-01-11 21:26:48.293269,24.8,82,4095,0
2026-01-11 21:26:53.546226,24.8,82,4095,0
2026-01-11 21:26:58.350425,24.8,82,4095,0
2026-01-11 21:27:03.683133,24.8,82,4095,0
2026-01-11 21:27:08.544396,24.8,82,4095,0
2026-01-11 21:27:13.667716,24.8,82,4095,0
2026-01-11 21:27:18.482179,24.8,82,4095,0
2026-01-11 21:27:23.527436,24.8,82,4095,0
2026-01-11 21:27:28.494964,24.8,82,4095,0
2026-01-11 21:27:33.757032,24.8,82,4095,0
2026-01-11 21:27:38.576612,24.8,82,4095,0
2026-01-11 21:27:43.613403,24.8,82,4095,0
2026-01-11 21:27:48.614331,24.8,82,4095,0
2026-01-11 21:27:53.808215,24.8,82,4095,0
2026-01-11 21:27:58.665678,24.8,82,4095,0
2026-01-11 21:28:03.725492,24.8,82,4095,0
2026-01-11 21:28:08.727709,24.8,82,4095,0
2026-01-11 21:28:13.977721,24.8,82,4095,0
2026-01-11 21:28:18.774069,24.8,82,4095,0
2026-01-11 21:28:23.798408,24.8,82,4095,0
2026-01-11 21:28:28.842117,24.8,82,4095,0
2026-01-11 21:28:34.060249,24.8,82,4095,0
2026-01-11 21:28:38.881536,24.8,82,4095,0
2026-01-11 21:28:43.896173,24.8,82,4095,0
2026-01-11 21:28:48.926278,24.8,82,4095,0
2026-01-11 21:28:54.138445,24.8,82,4095,0
2026-01-11 21:28:58.962325,24.8,82,4095,0
2026-01-11 21:29:03.988034,24.8,82,4095,0
2026-01-11 21:29:09.052249,24.8,82,4095,0
2026-01-11 21:29:14.301686,24.8,82,4095,0
2026-01-11 21:29:19.097143,24.8,82,4095,0
2026-01-11 21:29:24.104638,24.8,82,4095,0
2026-01-11 21:29:29.141958,24.8,82,4095,0
2026-01-11 21:29:34.367758,24.8,82,4095,0
2026-01-11 21:29:39.189433,24.8,82,4095,0
2026-01-11 21:29:44.218395,24.8,82,4095,0
2026-01-11 21:29:49.268565,24.8,82,4095,0
2026-01-11 21:29:54.436681,24.8,82,4095,0
2026-01-11 21:29:59.321794,24.8,82,4095,0
2026-01-11 21:30:04.356582,24.7,82,4095,0
2026-01-11 21:30:09.343915,24.6,82,4095,0
2026-01-11 21:30:14.609348,24.5,82,4095,0
2026-01-11 21:30:19.388852,24.5,82,4095,0
2026-01-11 21:30:24.401442,24.5,82,4095,0
2026-01-11 21:30:24.403968,24.5,82,4095,0
2026-01-11 21:30:29.426962,24.5,82,4095,0
2026-01-11 21:30:29.434879,24.5,82,4095,0
2026-01-11 21:30:34.672365,24.5,82,4095,0
2026-01-11 21:30:34.682896,24.5,82,4095,0
2026-01-11 21:30:39.481669,24.5,82,4095,0
2026-01-11 21:30:39.484180,24.5,82,4095,0
2026-01-11 21:30:44.562395,24.5,82,4095,0
2026-01-11 21:30:44.568564,24.5,82,4095,0
2026-01-11 21:30:49.537165,24.5,82,4095,0
2026-01-11 21:30:49.539208,24.5,82,4095,0
2026-01-11 21:30:54.856392,24.5,82,4095,0
2026-01-11 21:30:54.858414,24.5,82,4095,0
2026-01-11 21:30:59.587827,24.5,82,4095,0
2026-01-11 21:30:59.597408,24.5,82,4095,0
2026-01-11 21:31:04.614327,24.5,82,4095,0
2026-01-11 21:31:04.618368,24.5,82,4095,0
2026-01-11 21:31:09.637991,24.5,82,4095,0
2026-01-11 21:31:09.641993,24.5,82,4095,0
2026-01-11 21:31:14.938996,24.5,82,4095,0
2026-01-11 21:31:14.941010,24.5,82,4095,0
2026-01-11 21:31:14.975710,24.5,82,4095,0
2026-01-11 21:31:19.691378,24.5,82,4095,0
2026-01-11 21:31:19.701262,24.5,82,4095,0
2026-01-11 21:31:19.755309,24.5,82,4095,0
2026-01-11 21:31:24.717923,24.5,82,4095,0
2026-01-11 21:31:24.724016,24.5,82,4095,0
2026-01-11 21:31:24.790922,24.5,82,4095,0
2026-01-11 21:31:29.775452,24.5,82,4095,0
2026-01-11 21:31:29.778472,24.5,82,4095,0
2026-01-11 21:31:30.152380,24.5,82,4095,0
2026-01-11 21:31:34.989984,24.5,82,4095,0
2026-01-11 21:31:34.996099,24.5,82,4095,0
2026-01-11 21:31:35.055918,24.5,82,4095,0
2026-01-11 21:31:39.797791,24.5,82,4095,0
2026-01-11 21:31:39.799810,24.5,82,4095,0
2026-01-11 21:31:39.897647,24.5,82,4095,0
2026-01-11 21:31:44.897890,24.5,82,4095,0
2026-01-11 21:31:44.897890,24.5,82,4095,0
2026-01-11 21:31:46.838541,24.5,82,4095,0
2026-01-11 21:31:49.852860,24.5,82,4095,0
2026-01-11 21:31:49.859923,24.5,82,4095,0
2026-01-11 21:31:51.113927,24.5,82,4095,0
2026-01-11 21:31:55.166308,24.5,82,4095,0
2026-01-11 21:31:55.168850,24.5,82,4095,0
2026-01-11 21:31:55.571495,24.5,82,4095,0
2026-01-11 21:31:59.901528,24.5,82,4095,0
2026-01-11 21:31:59.911395,24.5,82,4095,0
2026-01-11 21:32:02.020458,24.5,82,4095,0
2026-01-11 21:32:04.927944,24.5,82,4095,0
2026-01-11 21:32:04.944096,24.5,82,4095,0
2026-01-11 21:32:06.023072,24.5,82,4095,0
2026-01-11 21:32:09.951308,24.5,82,4095,0
2026-01-11 21:32:09.955941,24.5,82,4095,0
2026-01-11 21:32:10.199103,24.5,82,4095,0
2026-01-11 21:32:15.230545,24.5,82,4095,0
2026-01-11 21:32:15.236680,24.5,82,4095,0
2026-01-11 21:32:15.626256,24.5,82,4095,0
2026-01-11 21:32:20.010321,24.5,82,4095,0
2026-01-11 21:32:20.012892,24.5,82,4095,0
2026-01-11 21:32:20.017481,24.5,82,4095,0
2026-01-11 21:32:25.030068,24.5,82,4095,0
2026-01-11 21:32:25.048375,24.5,82,4095,0
2026-01-11 21:32:25.052421,24.5,82,4095,0
2026-01-11 21:32:30.056890,24.5,82,4095,0
2026-01-11 21:32:30.062451,24.5,82,4095,0
2026-01-11 21:32:30.082258,24.5,82,4095,0
2026-01-11 21:32:35.366934,24.5,82,4095,0
2026-01-11 21:32:35.398398,24.5,82,4095,0
2026-01-11 21:32:40.128493,24.5,82,4095,0
2026-01-11 21:32:40.179473,24.5,82,4095,0
2026-01-11 21:32:45.135226,24.5,82,4095,0
2026-01-11 21:32:45.145201,24.5,82,4095,0
2026-01-11 21:32:45.200175,24.5,82,4095,0
2026-01-11 21:32:50.250680,24.5,82,4095,0
2026-01-11 21:32:50.258999,24.5,82,4095,0
2026-01-11 21:32:51.279694,24.5,82,4095,0
2026-01-11 21:32:55.444362,24.5,82,4095,0
2026-01-11 21:32:55.446382,24.5,82,4095,0
2026-01-11 21:32:55.448404,24.5,82,4095,0
2026-01-11 21:33:00.214341,24.5,82,4095,0
2026-01-11 21:33:00.220152,24.5,82,4095,0
2026-01-11 21:33:00.220152,24.5,82,4095,0
2026-01-11 21:33:05.244462,24.5,82,4095,0
2026-01-11 21:33:05.246478,24.5,82,4095,0
2026-01-11 21:33:05.246478,24.5,82,4095,0
2026-01-11 21:33:10.485236,24.5,82,4095,0
2026-01-11 21:33:10.548897,24.5,82,4095,0
2026-01-11 21:33:11.149347,24.5,82,4095,0
2026-01-11 21:33:15.646002,24.5,82,4095,0
2026-01-11 21:33:15.652516,24.5,82,4095,0
2026-01-11 21:33:15.652516,24.5,82,4095,0
2026-01-11 21:33:20.318463,24.5,82,4095,0
2026-01-11 21:33:20.321462,24.5,82,4095,0
2026-01-11 21:33:20.323988,24.5,82,4095,0
2026-01-11 21:33:25.345769,24.5,82,4095,0
2026-01-11 21:33:25.349772,24.5,82,4095,0
2026-01-11 21:33:25.352283,24.5,82,4095,0
2026-01-11 21:33:30.370756,24.5,82,4095,0
2026-01-11 21:33:30.376561,24.5,82,4095,0
2026-01-11 21:33:30.384706,24.5,82,4095,0
2026-01-11 21:33:35.616056,24.5,82,2839,1
2026-01-11 21:33:35.622055,24.5,82,2839,1
2026-01-11 21:33:35.622055,24.5,82,2839,1
2026-01-11 21:33:40.427569,24.5,82,2834,1
2026-01-11 21:33:40.430569,24.5,82,2834,1
2026-01-11 21:33:40.433101,24.5,82,2834,1
2026-01-11 21:33:45.461370,24.5,83,2847,1
2026-01-11 21:33:45.464391,24.5,83,2847,1
2026-01-11 21:33:45.465407,24.5,83,2847,1
2026-01-11 21:33:50.497960,24.5,83,2850,1
2026-01-11 21:33:50.498960,24.5,83,2850,1
2026-01-11 21:33:50.917723,24.5,83,2850,1
2026-01-11 21:33:55.684041,24.5,83,2843,1
2026-01-11 21:33:55.687057,24.5,83,2843,1
2026-01-11 21:33:55.689061,24.5,83,2843,1
2026-01-11 21:34:00.529889,24.5,83,2849,1
2026-01-11 21:34:00.534420,24.5,83,2849,1
2026-01-11 21:34:00.540436,24.5,83,2849,1
2026-01-11 21:34:05.620313,24.5,84,4095,0
2026-01-11 21:34:05.622476,24.5,84,4095,0
2026-01-11 21:34:10.578604,24.5,84,4095,0
2026-01-11 21:34:10.584238,24.5,84,4095,0
2026-01-11 21:34:10.584238,24.5,84,4095,0
2026-01-11 21:34:15.862298,24.5,84,4095,0
2026-01-11 21:34:15.864838,24.5,84,4095,0
2026-01-11 21:34:15.867840,24.5,84,4095,0
2026-01-11 21:34:20.632242,24.5,84,4095,0
2026-01-11 21:34:20.645435,24.5,84,4095,0
2026-01-11 21:34:20.645435,24.5,84,4095,0
2026-01-11 21:34:25.657254,24.5,84,4095,0
2026-01-11 21:34:25.671126,24.5,84,4095,0
2026-01-11 21:34:25.671126,24.5,84,4095,0
2026-01-11 21:34:30.691127,24.5,84,4095,0
2026-01-11 21:34:30.691127,24.5,84,4095,0
2026-01-11 21:34:30.692125,24.5,84,4095,0
2026-01-11 21:34:36.463637,24.5,84,4095,0
2026-01-11 21:34:36.473176,24.5,84,4095,0
2026-01-11 21:34:36.481320,24.5,84,4095,0
2026-01-11 21:34:40.736592,24.5,84,2838,1
2026-01-11 21:34:40.743900,24.5,84,2838,1
2026-01-11 21:34:40.747939,24.5,84,2838,1
2026-01-11 21:34:45.761563,24.5,85,2845,1
2026-01-11 21:34:45.764578,24.5,85,2845,1
2026-01-11 21:34:45.779084,24.5,85,2845,1
2026-01-11 21:34:50.790344,24.5,85,4095,0
2026-01-11 21:34:50.797356,24.5,85,4095,0
2026-01-11 21:34:50.810988,24.5,85,4095,0
2026-01-11 21:34:56.002461,24.5,85,4095,0
2026-01-11 21:34:56.013114,24.5,85,4095,0
2026-01-11 21:34:56.015157,24.5,85,4095,0
2026-01-11 21:35:00.839006,24.5,85,4095,0
2026-01-11 21:35:00.843797,24.5,85,4095,0
2026-01-11 21:35:00.856579,24.5,85,4095,0
2026-01-11 21:35:05.863967,24.5,85,4095,0
2026-01-11 21:35:05.871457,24.5,85,4095,0
2026-01-11 21:35:05.889305,24.5,85,4095,0
2026-01-11 21:35:10.889317,24.5,85,4095,0
2026-01-11 21:35:10.894696,24.5,85,4095,0
2026-01-11 21:35:10.900824,24.5,85,4095,0
2026-01-11 21:35:16.169886,24.5,85,4095,0
2026-01-11 21:35:16.172902,24.5,85,4095,0
2026-01-11 21:35:16.183459,24.5,85,4095,0
2026-01-11 21:35:20.943068,24.5,85,4095,0
2026-01-11 21:35:20.949124,24.5,85,4095,0
2026-01-11 21:35:20.959355,24.5,85,4095,0
2026-01-11 21:35:25.969220,24.5,85,4095,0
2026-01-11 21:35:25.977668,24.5,85,4095,0
2026-01-11 21:35:25.993426,24.5,85,4095,0
2026-01-11 21:35:30.999476,24.5,85,4095,0
2026-01-11 21:35:31.005081,24.5,85,4095,0
2026-01-11 21:35:31.009626,24.5,85,4095,0
2026-01-11 21:35:36.252566,24.5,85,4095,0
2026-01-11 21:35:36.260932,24.5,85,4095,0
2026-01-11 21:35:36.744974,24.5,85,4095,0
2026-01-11 21:35:41.046152,24.5,85,4095,0
2026-01-11 21:35:41.054051,24.5,85,4095,0
2026-01-11 21:35:41.062582,24.5,85,4095,0
2026-01-11 21:35:46.079430,24.5,85,4095,0
2026-01-11 21:35:46.125684,24.5,85,4095,0
2026-01-11 21:35:46.294052,24.5,85,4095,0
2026-01-11 21:35:51.098230,24.5,85,4095,0
2026-01-11 21:35:51.127700,24.5,85,4095,0
2026-01-11 21:35:56.322962,24.5,85,4095,0
2026-01-11 21:35:56.778317,24.5,85,4095,0
2026-01-11 21:35:56.961388,24.5,85,4095,0
2026-01-11 21:36:01.153695,24.5,85,4095,0
2026-01-11 21:36:01.166002,24.5,85,4095,0
2026-01-11 21:36:01.394968,24.5,85,4095,0
2026-01-11 21:36:06.462405,24.5,85,4095,0
2026-01-11 21:36:06.500777,24.5,85,4095,0
2026-01-11 21:36:06.560506,24.5,85,4095,0
2026-01-11 21:36:11.202214,24.5,85,4095,0
2026-01-11 21:36:11.206216,24.5,85,4095,0
2026-01-11 21:36:11.207217,24.5,85,4095,0
2026-01-11 21:36:16.493363,24.5,85,4095,0
2026-01-11 21:36:16.493363,24.5,85,4095,0
2026-01-11 21:36:16.506094,24.5,85,4095,0
2026-01-11 21:36:21.259217,24.5,85,4095,0
2026-01-11 21:36:21.270827,24.5,85,4095,0
2026-01-11 21:36:21.271830,24.5,85,4095,0
2026-01-11 21:36:26.283500,24.5,85,4095,0
2026-01-11 21:36:26.287501,24.5,85,4095,0
2026-01-11 21:36:31.317387,24.5,85,4095,0
2026-01-11 21:36:31.319388,24.5,85,4095,0
2026-01-11 21:36:31.746991,24.5,85,4095,0
2026-01-11 21:36:36.563124,24.5,85,4095,0
2026-01-11 21:36:36.567123,24.5,85,4095,0
2026-01-11 21:36:36.568125,24.5,85,4095,0
2026-01-11 21:36:41.359756,24.5,85,4095,0
2026-01-11 21:36:41.365419,24.5,85,4095,0
2026-01-11 21:36:41.368950,24.5,85,4095,0
2026-01-11 21:36:46.389198,24.5,85,4095,0
2026-01-11 21:36:46.391217,24.5,85,4095,0
2026-01-11 21:36:46.392233,24.5,85,4095,0
2026-01-11 21:36:51.431489,24.5,85,4095,0
2026-01-11 21:36:51.432511,24.5,85,4095,0
2026-01-11 21:36:51.432511,24.5,85,4095,0
2026-01-11 21:36:56.637826,24.5,85,4095,0
2026-01-11 21:36:56.639342,24.5,85,4095,0
2026-01-11 21:36:56.640362,24.5,85,4095,0
2026-01-11 21:37:01.479235,24.5,85,4095,0
2026-01-11 21:37:01.481252,24.5,85,4095,0
2026-01-11 21:37:01.482266,24.5,85,4095,0
2026-01-11 21:37:06.497233,24.5,85,4095,0
2026-01-11 21:37:06.502334,24.5,85,4095,0
2026-01-11 21:37:06.621278,24.5,85,4095,0
2026-01-11 21:37:11.524033,24.5,85,4095,0
2026-01-11 21:37:11.524033,24.5,85,4095,0
2026-01-11 21:37:11.540683,24.5,85,4095,0
2026-01-11 21:37:16.849345,24.5,85,4095,0
2026-01-11 21:37:16.851920,24.5,85,4095,0
2026-01-11 21:37:21.572101,24.5,85,4095,0
2026-01-11 21:37:21.573117,24.5,85,4095,0
2026-01-11 21:37:21.579631,24.5,85,4095,0
2026-01-11 21:37:26.591434,24.5,85,4095,0
2026-01-11 21:37:26.599008,24.5,85,4095,0
2026-01-11 21:37:26.599008,24.5,85,4095,0
2026-01-11 21:37:31.632698,24.5,85,4095,0
2026-01-11 21:37:31.634216,24.5,85,4095,0
2026-01-11 21:37:31.635234,24.5,85,4095,0
2026-01-11 21:37:36.938394,24.5,85,4095,0
2026-01-11 21:37:36.939906,24.5,85,4095,0
2026-01-11 21:37:36.952020,24.5,85,4095,0
2026-01-11 21:37:41.721780,24.5,85,4095,0
2026-01-11 21:37:41.728318,24.5,85,4095,0
2026-01-11 21:37:41.732859,24.5,85,4095,0
2026-01-11 21:37:46.705117,24.5,85,4095,0
2026-01-11 21:37:46.708118,24.5,85,4095,0
2026-01-11 21:37:46.951337,24.5,85,4095,0
2026-01-11 21:37:51.727133,24.5,85,4095,0
2026-01-11 21:37:51.748211,24.5,85,4095,0
2026-01-11 21:37:52.964943,24.5,85,4095,0
2026-01-11 21:37:56.967829,24.5,85,4095,0
2026-01-11 21:37:57.083609,24.5,85,4095,0
2026-01-11 21:37:57.215964,24.5,85,4095,0
2026-01-11 21:38:01.794804,24.5,85,4095,0
2026-01-11 21:38:01.799322,24.5,85,4095,0
2026-01-11 21:38:01.915610,24.5,85,4095,0
2026-01-11 21:38:06.800803,24.5,85,4095,0
2026-01-11 21:38:06.838980,24.5,85,4095,0
2026-01-11 21:38:07.253503,24.5,85,4095,0
2026-01-11 21:38:11.826594,24.5,85,4095,0
2026-01-11 21:38:11.864253,24.5,85,4095,0
2026-01-11 21:38:11.866053,24.5,85,4095,0
2026-01-11 21:38:17.112305,24.5,85,4095,0
2026-01-11 21:38:17.116299,24.5,85,4095,0
2026-01-11 21:38:17.127861,24.5,85,4095,0
2026-01-11 21:38:21.972808,24.5,85,4095,0
2026-01-11 21:38:21.977803,24.5,85,4095,0
2026-01-11 21:38:22.114218,24.5,85,4095,0
2026-01-11 21:38:26.945722,24.5,85,4095,0
2026-01-11 21:38:26.962801,24.5,85,4095,0
2026-01-11 21:38:27.052495,24.5,85,4095,0
2026-01-11 21:38:31.952518,24.5,85,4095,0
2026-01-11 21:38:31.985274,24.5,85,4095,0
2026-01-11 21:38:32.147407,24.5,85,4095,0
2026-01-11 21:38:37.182339,24.5,85,4095,0
2026-01-11 21:38:37.194034,24.5,85,4095,0
2026-01-11 21:38:37.207176,24.5,85,4095,0
2026-01-11 21:38:41.980652,24.5,85,4095,0
2026-01-11 21:38:42.017223,24.5,85,4095,0
2026-01-11 21:38:42.021767,24.5,85,4095,0
2026-01-11 21:38:47.007427,24.5,85,4095,0
2026-01-11 21:38:47.022629,24.5,85,4095,0
2026-01-11 21:38:47.045273,24.5,85,4095,0
2026-01-11 21:38:52.035351,24.5,85,4095,0
2026-01-11 21:38:52.069540,24.5,85,4095,0
2026-01-11 21:38:52.152844,24.5,85,4095,0
2026-01-11 21:38:57.254776,24.5,85,4095,0
2026-01-11 21:38:57.260312,24.5,85,4095,0
2026-01-11 21:38:57.851650,24.5,85,4095,0
2026-01-11 21:39:02.085163,24.5,85,4095,0
2026-01-11 21:39:02.097779,24.5,85,4095,0
2026-01-11 21:39:02.116918,24.5,85,4095,0
2026-01-11 21:39:07.111536,24.5,85,4095,0
2026-01-11 21:39:07.153745,24.5,85,4095,0
2026-01-11 21:39:07.916060,24.5,85,4095,0
2026-01-11 21:39:12.147898,24.5,85,4095,0
2026-01-11 21:39:12.176555,24.5,85,4095,0
2026-01-11 21:39:12.192638,24.5,85,4095,0
2026-01-11 21:39:17.483517,24.5,85,4095,0
2026-01-11 21:39:17.499946,24.5,85,4095,0
2026-01-11 21:39:17.694492,24.5,85,4095,0
2026-01-11 21:39:22.189648,24.5,85,4095,0
2026-01-11 21:39:22.228231,24.5,85,4095,0
2026-01-11 21:39:22.294911,24.5,85,4095,0
2026-01-11 21:39:27.215449,24.5,85,4095,0
2026-01-11 21:39:27.254720,24.5,85,4095,0
2026-01-11 21:39:27.284758,24.5,85,4095,0
2026-01-11 21:39:32.242938,24.5,85,4095,0
2026-01-11 21:39:32.261758,24.5,85,4095,0
2026-01-11 21:39:32.289934,24.5,85,4095,0
2026-01-11 21:39:37.494866,24.5,85,4095,0
2026-01-11 21:39:37.513404,24.5,85,4095,0
2026-01-11 21:39:37.514920,24.5,85,4095,0
2026-01-11 21:39:42.296670,24.5,84,4095,0
2026-01-11 21:39:42.309766,24.5,84,4095,0
2026-01-11 21:39:42.318388,24.5,84,4095,0
2026-01-11 21:39:47.324642,24.5,84,4095,0
2026-01-11 21:39:47.326703,24.5,84,4095,0
2026-01-11 21:39:47.467192,24.5,84,4095,0
2026-01-11 21:39:52.355069,24.5,84,4095,0
2026-01-11 21:39:52.360612,24.5,84,4095,0
2026-01-11 21:39:52.410946,24.5,84,4095,0
2026-01-11 21:39:57.567453,24.5,84,4095,0
2026-01-11 21:39:57.578046,24.5,84,4095,0
2026-01-11 21:39:57.652528,24.5,84,4095,0
2026-01-11 21:40:02.418145,24.5,84,4095,0
2026-01-11 21:40:02.425786,24.5,84,4095,0
2026-01-11 21:40:02.577636,24.5,84,4095,0
2026-01-11 21:40:07.516464,24.5,84,4095,0
2026-01-11 21:40:07.565025,24.5,84,4095,0
2026-01-11 21:40:07.597006,24.5,84,4095,0
2026-01-11 21:40:12.460084,24.5,84,4095,0
2026-01-11 21:40:12.532365,24.5,84,4095,0
2026-01-11 21:40:12.810707,24.5,84,4095,0
2026-01-11 21:40:17.741314,24.5,84,4095,0
2026-01-11 21:40:17.744972,24.5,84,4095,0
2026-01-11 21:40:17.810737,24.5,84,4095,0
2026-01-11 21:40:23.709195,24.5,84,4095,0
2026-01-11 21:40:23.738835,24.5,84,4095,0
2026-01-11 21:40:23.932796,24.5,84,4095,0
2026-01-11 21:40:27.655078,24.5,84,4095,0
2026-01-11 21:40:27.670167,24.5,84,4095,0
2026-01-11 21:40:27.673168,24.5,84,4095,0
2026-01-11 21:40:32.572579,24.5,84,4095,0
2026-01-11 21:40:32.576110,24.5,84,4095,0
2026-01-11 21:40:32.592176,24.5,84,4095,0
2026-01-11 21:40:37.823396,24.5,84,4095,0
2026-01-11 21:40:37.824908,24.5,84,4095,0
2026-01-11 21:40:37.826473,24.5,84,4095,0
2026-01-11 21:40:42.611141,24.5,84,4095,0
2026-01-11 21:40:42.614177,24.5,84,4095,0
2026-01-11 21:40:42.661492,24.5,84,4095,0
2026-01-11 21:40:47.649322,24.5,84,4095,0
2026-01-11 21:40:47.651856,24.5,84,4095,0
2026-01-11 21:40:52.774460,24.5,84,4095,0
2026-01-11 21:40:52.794960,24.5,84,4095,0
